,Movie_ID,Rev_ID,Sen_ID,Sentence
5420,tt0190524,6007,7,It makes the movie laughable to watch with its effects and it just gives the overall movie a campy B movie like feeling.
5421,tt0190524,6007,8,But what's hurting this movie more is its writing.
5422,tt0190524,6007,9,The stuff that just happens in this movie is just insulting to the intelligence and then I'm not even complaining or talking about the religious aspects of the whole story.
5423,tt0190524,6007,10,The way the movie progresses is just so improbable and the people within this movie do such highly unlikely things that it's being insulting to its viewers.
5424,tt0190524,6007,11,I also hated how the movie was being like a soap opera at times.
5425,tt0190524,6007,12,Seemed to me that they simply had a hard time turning this into a full length movie and they added in some characters and dramatic developments just to fill things up.
5426,tt0190524,6007,13,I just couldn't cared less really at times.
5427,tt0190524,6007,14,"Still it needs to be said that the movie gets more solid and steady toward its end, when its story gets more focused on its essence."
5428,tt0190524,6007,15,"Still it remains predictable all but it prevented this movie from being a complete wreck to watch and as far as these type of movies are concerned, there are far worser one to watch out there, though I don't think this movie will win over any new souls.4/10"
5429,tt0190524,6008,1,"If you made the mistake of seeing the movie before reading the book, please don't give up on the series."
5430,tt0190524,6008,2,"I bought my first copy of any of the books in May of this year, and already I'm almost finished with book 10."
5431,tt0190524,6008,3,I dare say the movie is a piece of trash that doesn't do the series even a sniff of justice.
5432,tt0190524,6008,4,"While ""Left Behind: the movie"" only vaguely follows the story of the ""Left Behind"" the book, the characters aren't even close to accurate."
5433,tt0190524,6008,5,"A few examples: Rayford never acts on his feelings for Hattie he is about to when he's informed of the vanishings; Buck Williams is a blonde haired, magazine writer, not a TV reporter; Chloe is at Stanford, and a lot of the book details Rayford wondering if she 'survived'; Buck and Chloe don't meet until much later, at a meeting in New York, set up by Hattie; Irene and Raymie are never 'in the book,' rather just in Rayford's flashback thoughts; the roads are so jam packed with wrecks following the rapture that Rayford and Hattie have to helicopter back to the suburbs... etc, etc, etc..."
5434,tt0190524,6008,6,And that's just from the first movie; they're about to release the third.
5435,tt0190524,6008,7,"Please, even if you didn't like the movies, give the book series a chance."
5436,tt0190524,6009,1,What is it with Americans and their hang up with religious gobbledy gook.
5437,tt0190524,6009,2,"To think this was a best selling novel is incredible, but to pull it off as a movie you really need good acting and a script that delivers."
5438,tt0190524,6009,3,"In this case, all the good actors have gone to heaven and we're left with Kirk Cameron as a CNN type journalist!"
5439,tt0190524,6009,4,trying to discover why a lot of people have simply disappeared.
5440,tt0190524,6009,5,"Oh yeah, there's a subplot about an evil world conspiracy and famine, or something."
5441,tt0190524,6009,6,"The good news is that this is done so cheaply, and with such inane dialogue, that it has sheer entertainment value in all of its unintended laughs."
5442,tt0190524,6009,7,Not recommended for anyone with a 3 digit IQ.
5443,tt0190524,6010,1,This movie is maybe one of the most boring movies of 2000 that I have seen!
5444,tt0190524,6010,2,Especially the music fails to create suspense when people suddenly disappear.
5445,tt0190524,6010,3,Also aspects such as martial law are not treated with the necessary seriousness.
5446,tt0190524,6010,4,"The story itself has problems: the UN could never take power over the world since the United States alone would not allow it but nations such as China, Russia, Japan, etc. would not either."
5447,tt0190524,6010,5,This would also play against someone trying to take over the world as Nicolae Carpathia does.
5448,tt0190524,6010,6,"This reminds me of James Bond movies, only that those have more action!"
5449,tt0190524,6010,7,Naturally the movie is made for Christians and only for Christians and they may enjoy it.
5450,tt0190524,6010,8,Since I cannot count myself a Christian I find the whole idea ludicrous.
5451,tt0190524,6010,9,"This prophecy furthermore seems to be, if believed to be true, dangerously close to other prophecies by cults for the end of the world."
5452,tt0190524,6010,10,Why fear such a possibility when we can make life as good as possible here on Earth without
5453,tt0190524,6011,1,"I didn't expect much from this film, but oh brother, what a stinker."
5454,tt0190524,6011,2,I found this gem in a giant crate of awful $5 DVD's at Walmart where else.
5455,tt0190524,6011,3,"As cheap as this disc was, I feel ripped off."
5456,tt0190524,6011,4,"The special effects had a high school look to them, the camera work marred by wobbly tripods and sketchy lighting and the acting was a perfect example of the 'Christian School'."
5457,tt0190524,6011,5,One can imagine the long and exhausting 'prayer meetings' by the production company after seeing the rushes come back the people who bankrolled this thing must have had seriously anti biblical feelings towards the inept production company that cranked this thing out.
5458,tt0190524,6011,6,Think of their anguish as they saw their $914.86 investment go up in smoke.
5459,tt0190524,6011,7,Someone asked why Christian movies are so bad perhaps the Xian film makers need to look at GOOD movies and attempt to copy some of the things that make them so good.
5460,tt0190524,6011,8,"Believable stories and characters, less hysterical arm waving and fanaticism, oh, and a story that appeals to everyone , not just true believers."
5461,tt0190524,6011,9,I.e.
5462,tt0190524,6011,10,"Stop The Sermon, Save It For Church."
5463,tt0190524,6011,11,"Take the Omen or Prophesy series, for example."
5464,tt0190524,6011,12,"Excellent films with compelling story lines, great cinematography and intense music."
5465,tt0190524,6011,13,No hysterical arm waving.
5466,tt0190524,6011,14,No preaching.
5467,tt0190524,6011,15,If this film had a laugh track it would have been MUCH better.
5468,tt0190524,6012,1,"I'm not a fan of the Left Behind book series the books are written at a 6th grade reading level with a lack of research and understanding of science, technology, and politics."
5469,tt0190524,6012,2,"While the books do manage to remain faithful to scripture, their methods of fulfilling prophecy are often ridiculous an example is their explanation for the Russian/Arab invasion of Israel."
5470,tt0190524,6012,3,"Also, the books have an unmistakable preachy tone that will turn off unbelievers rather than bring them to the gospel."
5471,tt0190524,6012,4,"Still, I found myself reading these books because of my interest in the events of Revelation."
5472,tt0190524,6012,5,"For a similar reason, I watched this film adaptation."
5473,tt0190524,6012,6,I am sad to say that it is a rather mediocre film bordering on poor.
5474,tt0190524,6012,7,The acting is actually rather decent for the most part with occasional bits of poor acting and over acting.
5475,tt0190524,6012,8,"The script is rather bad, though it is hardly unexpected when starting with the novel as a basis."
5476,tt0190524,6012,9,The characters are poorly drawn and underdeveloped.
5477,tt0190524,6012,10,Events feel scattered and disconnected.
5478,tt0190524,6012,11,The dialogue sometimes sounds rushed.
5479,tt0190524,6012,12,At least the book managed to flesh out its hokey conspiracy theory.
5480,tt0190524,6012,13,"Here, the viewer is left with an incoherent mess that only makes much sense if one has read the book."
5481,tt0190524,6012,14,"The pacing of the film is also very poorly executed with the opening and conclusion seeming extremely rushed, and the middle dragging to an excruciatingly slow trudge that makes it feel padded."
5482,tt0190524,6012,15,The music is schizophrenic.
5483,tt0190524,6012,16,"At times, it successfully underscores the mood and sounds fitting for a motion picture."
5484,tt0190524,6012,17,"At other moments, it reminds me of sitcom and mini series music."
5485,tt0190524,6012,18,And still other bits remind me of a poppy MTV soundtrack that just doesn't belong in the film.
5486,tt0190524,6012,19,"I can give the film points for the scene of panic on board the plane, but that's it."
5487,tt0190524,6012,20,The other scenes involving the disasters after the Rapture are far from compelling.
5488,tt0190524,6012,21,The film also suffers from the book's preachiness although its message isn't quite as in your face.
5489,tt0190524,6012,22,"In all, I found the movie just as disappointing as the series."
5490,tt0190524,6012,23,This is not the film to rally Christians around it.
5491,tt0190524,6012,24,I hope that this film does NOT get any attention at the theaters next year.
5492,tt0190524,6012,25,It would be more unnecessary bad publicity for Christianity.
5493,tt0190524,6012,26,"For an example of a compelling, intelligent, well researched series based on Revelation that presents a realistic and Christian world view without offending the secular reader who after all should be whom a Christian is trying to reach read the Christ Clone trilogy by James BeauSeigneur."
5494,tt0190524,6012,27,It's a great read and is a much better choice for unbelievers or believers who appreciate quality.
5495,tt0190524,6013,1,"I've read every book to date in the left behind series, and the movie hardly does any of them justice."
5496,tt0190524,6013,2,"Sure, I've seen worse movies, but this was incredibly disappointing."
5497,tt0190524,6013,3,This movie would have made a good MST3K episode.
5498,tt0190524,6013,4,"The script was a horrible adaptation of the book, and it felt like the actors were reading their lines, instead of actually saying them."
5499,tt0190524,6013,5,The characters were stiff and unlikeable.
5500,tt0190524,6013,6,"The effects were cheesy, and looked terribly fake."
5501,tt0190524,6013,7,The ending was awful.
5502,tt0190524,6013,8,"First of all, it didn't even go all the way through the first book."
5503,tt0190524,6013,9,"Second, it made no sense."
5504,tt0190524,6013,10,"If you hadn't read the book, you'd have no idea what was going on."
5505,tt0190524,6013,11,"It had to have been the most cheesy, film student like ending I've ever seen in a movie."
5506,tt0190524,6013,12,I'm upset that I actually paid money for this movie.
5507,tt0190524,6013,13,"If by some miracle, it does get wide release, they ought to totally overhaul it and let Hollywood take over."
5508,tt0190524,6013,14,"Those two wannabe film producers, and the wannabe director should leave movie making to the professionals."
5509,tt0190524,6014,1,Left Behind is an incredible waste of more than 17 million dollars.
5510,tt0190524,6014,2,"The acting is weak and uninspiring, the story even weaker."
5511,tt0190524,6014,3,The audience is asked to believe the totally implausible and many times laughable plot line and given nothing in return for their good faith.
5512,tt0190524,6014,4,Not only is the film poorly acted and scripted it is severely lacking in all the technical areas of filmmaking.
5513,tt0190524,6014,5,The production design does nothing to help the credibility of the action.
5514,tt0190524,6014,6,The effects are wholly unoriginal and flat.
5515,tt0190524,6014,7,The lighting and overall continuity are inexcusably awful; even compared to movies with a tenth of the budget.
5516,tt0190524,6014,8,However none of this will matter in that millions of families will no doubt embrace the film for it's wholesomeness and it's religious leanings; and who can blame them.
5517,tt0190524,6014,9,However it is unfortunate that they will be forced to accept 3rd rate amatuer filmmaking.
5518,tt0190524,6015,1,Never before have the motives of the producers of a motion picture been more transparent.
5519,tt0190524,6015,2,"Let's see: FIRST, they get every willing televangelist to hype this film as the greatest thing since sliced white bread."
5520,tt0190524,6015,3,"NEXT, they encourage as many fundamentalist Christians as possible to purchase copies of the film so as to recoup its paltry production costs and pump up its advertising budget."
5521,tt0190524,6015,4,"And FINALLY, when the film hits the theaters, get as many said Christians as possible to see it yet again, bus them into the multiplexes if necessary, NOT on the merits of the film itself, but because a #1 box office opening will be seen as some sort of profound spiritual victory."
5522,tt0190524,6015,5,"But THAT, of course, won't be enough."
5523,tt0190524,6015,6,"I imagine that any film critic with the audacity to give ""Left Behind"" anything short of a glowing review will be deemed ""anti Christian."""
5524,tt0190524,6015,7,"Of course, this shamelessly manipulative marketing campaign shouldn't surprise anyone."
5525,tt0190524,6015,8,"It is, after all, good old fashioned Capitalism at work."
5526,tt0190524,6015,9,"What DOES surprise me is how many people have been suckered into the whole ""Left Behind"" mindset."
5527,tt0190524,6015,10,"As someone who tries to balance his spiritual beliefs with some sense of reason and rationality, it leaves me scratching my head."
5528,tt0190524,6015,11,"It would appear that there are many, MANY people who actually believe that sometime in the near future a ""Rapture"" is going to occur, and that millions of people all over the Earth are going to simultaneously vanish INTO THIN AIR."
5529,tt0190524,6015,12,"What kind of reality, I wonder, are these people living in."
5530,tt0190524,6015,13,"Is this ""Rapture"" something they actually believe in, or is it something they fervently WANT to believe in."
5531,tt0190524,6015,14,"And when they reach the end of their lives and realize this ""Rapture"" has not occurred, will they be disappointed and disillusioned."
5532,tt0190524,6015,15,"Will there still be people 100 years from now insisting that the ""Rapture"" is imminent."
5533,tt0190524,6015,16,"In a way, I almost wish that such an event would occur!"
5534,tt0190524,6015,17,What an interesting day that would be!
5535,tt0190524,6015,18,"What would be even more interesting is if the Apocalypse were to occur in a more spectacular fashion, not in the anthropological sense the authors of the ""Left Behind"" series have portrayed, but as more of a Stephen Spielberg production, with boiling clouds, trumpets, angels descending out of the sky, Moon turned to blood, the whole nine yards."
5536,tt0190524,6015,19,"Imagine coming to the realization that it was all coming true, just as the evangelists had been warning for years, and that there was something more awesome than just the cold, hard, physical reality we inhabit."
5537,tt0190524,6015,20,Wouldn't THAT be something...
5538,tt0190524,6015,21,"Yet in the final analysis, it's that cold, hard, physical reality that I will content myself with."
5539,tt0190524,6015,22,"My life is not so meaningless that I need the fear of a ""Rapture"" and the ""End Times"" to make sense of it all ... nor do I need Heaven or Hell to bribe or scare me into behaving decently, thank you very much."
5540,tt0190524,6016,1,This movie which was released directly on video should carry a warning label that it is dangerous to human health and may subject the viewer to terminal boredom.
5541,tt0190524,6016,2,"It is yet another thinly veiled, evangalizing ""rapture"" religious movie with the good guys the believers suddenly vanishing and the bad guys the non believersleft behind."
5542,tt0190524,6016,3,"It's an interesting concept, especially since we see it happen on a flight captained by a non believer who is having a sinful affair with a stewardess aboard needless to say that sinner doesn't disappear either!."
5543,tt0190524,6016,4,"Unhappily, with all the pilots being non believers, the plane did not crash or the movie would have been mercifully over."
5544,tt0190524,6016,5,"Though this could have be interesting without the heavy religious browbeating, as a whole the plodding movie makes one gag, the acting is horrible and the obviously computer generated simulations are very fake looking."
5545,tt0190524,6016,6,Plus it's yet another movie shot in Canada that purports to be New York City.
5546,tt0190524,6016,7,Spare me...
5547,tt0190524,6016,8,I'll just read the Bible.
5548,tt0190524,6017,1,"the only enjoyable thing about this highly mockable movie is playing ""guess"" that location."
5549,tt0190524,6017,2,What Toronto landmark will stand in for what American/international location.who knew that the anti christ would be russian. obviously he can't be american since we need the yanks to save the day oh Buck... you'll tell us all the truth... you'll show us the light... and the way outta the building should those nasty anti christers get their way.
5550,tt0190524,6017,3,Five golden raspberries.
5551,tt0190524,6017,4,Faith is not enough to hope they don't make another of this ilk!
5552,tt0190524,6017,5,We don't gotta prayer.
5553,tt0190524,6018,1,"I find it sad that Christians and I am one feel that we must make movies like ""Left Behind."""
5554,tt0190524,6018,2,We have much better stories to tell that don't have to be so preachy.
5555,tt0190524,6018,3,I was very disappointed with this film.
5556,tt0190524,6018,4,"As an aspiring filmmaker who believes in Christ, I see this film as the perfect example for what I am not going to do with my career in film."
5557,tt0190524,6019,1,This movie is one reason IMDB should allow a vote of 0/10.
5558,tt0190524,6019,2,"The acting is awful, even what some here have lauded, the Carpathia character!"
5559,tt0190524,6019,3,The script looks like it was written in haste.
5560,tt0190524,6019,4,"In one scene, the black preacher who was left behind, when asked by Buck what ""dan7"" in the computer graphic meant, said, ""Daniel 7, CHAPTER 24."""
5561,tt0190524,6019,5,"He probably meant VERSE 24, but the film makers missed this slip up."
5562,tt0190524,6019,6,Perhaps the worst part is that the film's eschatological position is Biblically unsound.
5563,tt0190524,6019,7,"While many Christians have espoused the film's interpretation of end time events, such interpretation, in my opinion, is faulty."
5564,tt0190524,6019,8,"To understand these flaws, read ""Christians Will Go Through The Tribulation"" by Jim McKeever and ""The Blessed Hope, A Biblical Study of the Second Advent and the Rapture"" by George E."
5565,tt0190524,6019,9,Ladd.
5566,tt0190524,6020,1,I like end of days movies.
5567,tt0190524,6020,2,I like B movies.
5568,tt0190524,6020,3,I was hoping I would like this movie.
5569,tt0190524,6020,4,"I could ignore the poor effects, the often atrocious music, the cringe inducing lines."
5570,tt0190524,6020,5,"I could ignore the unexplained events, and the fact that the movie constantly relies on deus ex machina is excusable, given the subject matter."
5571,tt0190524,6020,6,I could ignore the fact that the people who fight hunger and try to reach world peace are the bad guys.
5572,tt0190524,6020,7,None of these things kill the movie.
5573,tt0190524,6020,8,What kills this movie is that it's just plain and simple boring.
5574,tt0190524,6020,9,"Nothing actually happens; almost all scenes in the movie are designed to push the movie creators' morals on the viewers, at the cost of actually having a coherent story, or any kind of suspense."
5575,tt0190524,6020,10,"If you're looking for an entertaining B movie, look elsewhere."
5576,tt0190524,6020,11,This movie is just boring.
5577,tt0190524,6021,1,I cannot believe that they managed to spend US$17million on this film.
5578,tt0190524,6021,2,"Spectacularly bad acting, egregious scripting and effects that you could do on your average PC, unbelievable plot contrivances...a reporter who can get an inexperienced stewardess a major job at the UN."
5579,tt0190524,6021,3,What.
5580,tt0190524,6021,4,"Not only that, but the message of this film is so unsubtle that you come out feeling as if they've tried to batter you over the head with a full size crucifix."
5581,tt0190524,6021,5,All this movie will do will preach to the choir and make everyone else laugh at such a ridiculous waste of money.
5582,tt0190524,6021,6,"If the makers of this film really wanted to sway people to christianity and show what it means to truly believe, they would have used the money to help people truly in need."
5583,tt0190524,6021,7,"Now, /that/ might have swayed some people into actually listening to them."
5584,tt0190524,6022,1,I'm getting a little tired of people misusing God's name to perpetuate their own bigoted view on the world.
5585,tt0190524,6022,2,"Well I don't dismiss the idea of Armageddon, or the coming of the anti Christ, I do dismiss the idea that only certain people who live truly good livesThey seem to be mostly white Christian children will go to Heaven, while the rest of us must suffer through a millenia of Hell on Earth, just because we weren't good enough."
5586,tt0190524,6022,3,"God may be a judge, but I don't think He is going to measure every level of goodness."
5587,tt0190524,6022,4,Give the Creator some credit.
5588,tt0190524,6023,1,This reminds me of when I was a born again believer who was going to be a minister.
5589,tt0190524,6023,2,I never actually thought I would be a minister or even graduate from high school because I was almost positive I would be raptured to Heaven before that would ever happen.
5590,tt0190524,6023,3,That was before I discovered that Christianity was a bunch rubbish.
5591,tt0190524,6023,4,"I am now an atheist, and that just proves that the ""once saved always saved"" doctorine that Christians tell us is no more real than elves."
5592,tt0190524,6023,5,If it were true then why did I leave after many years of being a devout born again believer.
5593,tt0190524,6023,6,"Yes, I really was saved."
5594,tt0190524,6023,7,I prayed that silly sinners prayer with all my heart.
5595,tt0190524,6023,8,"If Christians were to read their Bible they would discover that their god thinks like rape, genocide, abortion, and many other atrocities are alright according to him."
5596,tt0190524,6023,9,"They might be surprised to learn that no where is the word ""rapture"" mentioned."
5597,tt0190524,6024,1,I watched about 30 minutes into this film before I finally got sick of getting bludgeoned over the head with this movie.
5598,tt0190524,6024,2,"The soundtrack, the so called 'plot', and each and every actor."
5599,tt0190524,6024,3,"It's like they all think they're the main part of the movie and scream ""NOTICE ME!"""
5600,tt0190524,6024,4,over and over again.
5601,tt0190524,6024,5,"The bad guy has his bad guy music going on and says sinister bad guy like things, just in case you didn't quite catch on."
5602,tt0190524,6024,6,The good guy does brave and noble things just in case you didn't know he was the good guy.
5603,tt0190524,6024,7,"And oh lord, the plane scene."
5604,tt0190524,6024,8,"""MY HUSBAND IS MISSING!"
5605,tt0190524,6024,9,OH MY GOD!
5606,tt0190524,6024,10,"IT'S IMPOSSIBLE THAT HE GOT UP TO STRETCH HIS LEGS OR GO TO THE TOILET OR ANYTHING, HE MUST BE MISSING!"""
5607,tt0190524,6024,11,"And yes, I know, his clothes were still there, but honestly, she woke up and started to panic before she even had time to look at the damn seat he'd been in."
5608,tt0190524,6024,12,"As a religious girl, I want to apologize to the world for wasting the film this was printed on."
5609,tt0190524,6024,13,And I want my 30 minutes back.
5610,tt0190524,6025,1,"Left Behind is the kind of ""we know what we know cause we know it"" movie that Christians and most any other naive person needs to help them feel like what they ""THINK"" and ""BELIEVE"" not ""KNOW"" is right."
5611,tt0190524,6025,2,"But, at the same time I feel bad for the little guys, because this is not a well made film."
5612,tt0190524,6025,3,It does not help ANY message.
5613,tt0190524,6025,4,"I work at a video store, and I KNOW the ONLY reason people went to see this movie was because they were religious and they thought it was."
5614,tt0190524,6025,5,"ANYBODY on this earth who THINKS they know what will happen in the future is wrong, unless they think they know that they don't know."
5615,tt0190524,6025,6,I've had about enough but only after I've had too much of these people walking around with their noses in the air thinking that a movies starring a semi talented TV actor means something above me.
5616,tt0190524,6025,7,"Please, if you love yourself you'll stay away."
5617,tt0190524,6025,8,"I refuse to go into any detail about this movie not because A I didn't see it because I did, B it was too shocking for my atheist self to handle because it wasn't, or C I really don't have anything to say bad about it because I do."
5618,tt0190524,6025,9,"The Reason, which is a word nobody who helped make this movie understands is that I want this movie out of my head, I want that it was made out of my head, I want that I watched ALL OF IT WITH AN OPEN MIND out of my head, I want the message that Kirk so proudly and coachly gives at the end of the movie out of my head."
5619,tt0190524,6025,10,"I only want all the things that were in my head BEFORE viewing this movies there, anything directly connected with this movie that's floating in my head GET OUT!"
5620,tt0190524,6025,11,My peaceful rage is ending.
5621,tt0190524,6025,12,"I'm sorry that somebody in this world went to the theater to see this movie about what could happen in the future but won't when they could have given that Seven Dollars Plus to any number of Human, Animal, or Rain Forest charity."
5622,tt0190524,6025,13,"But if they did that then they wouldn't be able to ""BELIEVE"" in the fact that it's real, they might have to fact what is."
5623,tt0190524,6025,14,LEFT BEHIND ZERO out of
5624,tt0190524,6026,1,"review may contain spoilerspredictable, campy, bad special effects. it has a TV movie feeling to it. the idea of the UN as being taken over by Satan is an interesting twist to the end of the world according to the bible. the premise is interesting, but its excution falls waaaay short. if you want to convert people to Christianity with a film like this, at least make it a quality one!"
5625,tt0190524,6026,2,"i was seriously checking my watch while watching this piece of dreck. can't say much else about this film since i saw it over a year ago, and there isn't really much to say about this film other than.....skip it!"
5626,tt0190524,6027,1,"I grew up Baptist and I know the story this movie is trying to tell, although I no longer believe the story."
5627,tt0190524,6027,2,I'll give the movie kudos for being as good as the average Lifetime Movie of the Week.
5628,tt0190524,6027,3,"Mildly interesting, mediocre acting, a bit slow, the script is predictable, the music is sappy, and it is a bit melodramatic."
5629,tt0190524,6027,4,"And all the people left behind have got to be the squeakiest clean non Christians, ever."
5630,tt0190524,6027,5,Not a single curse word from any of them.
5631,tt0190524,6027,6,"But I laughed out loud when the actor playing the man who runs the United Nations pronounced ""nuclear"" as ""nu cu ler,"" just like Bush."
5632,tt0190524,6027,7,"Is there some Christian code of honor that mandates that since Bush claims he, too, is called by God, that all Christians must cover up his ignorance by mispronouncing that word the same way he does."
5633,tt0190524,6027,8,LOL!
5634,tt0190524,6027,9,I really had a difficult time taking the movie seriously at all after that.
5635,tt0190524,6027,10,"After the ""nu cu ler"" incident, the movie began to feel like packaged, manipulative propaganda."
5636,tt0190524,6027,11,I was looking for something bold.
5637,tt0190524,6027,12,"Actually, I was looking for something that might make me think, but I didn't find it here."
5638,tt0190524,6027,13,"If you're looking for mindless entertainment, stop here it's good for killing a rainy afternoon."
5639,tt0190524,6027,14,"But if you're looking for intelligence, look elsewhere."
5640,tt0190524,6028,1,I am a Christian... and I feel this movie is awful.
5641,tt0190524,6028,2,"Nobody but hard core, Bible belt Christians are going to like this movie."
5642,tt0190524,6028,3,The message is just too in your face.
5643,tt0190524,6028,4,"If you want to touch a wider audience, you have to be way more subtle."
5644,tt0190524,6028,5,You can't have the dad waving the bible around and carrying it with him in EVERY scene.
5645,tt0190524,6028,6,RIDICULOUS!
5646,tt0190524,6028,7,Poor direction.
5647,tt0190524,6028,8,"The reveal of people missing should have been terrifying, but it was laughable."
5648,tt0190524,6028,9,They leave their clothes on the ground.
5649,tt0190524,6028,10,"It reminded me of old Ed Wood movies: ""Oh my God!"
5650,tt0190524,6028,11,"People are missing!"""
5651,tt0190524,6028,12,That scene in the plane is just stupid.
5652,tt0190524,6028,13,"Think about it: if you found your relative's clothes next to you, you wouldn't just scream ""oh my god. they disappeared!"
5653,tt0190524,6028,14,"they're missing!"""
5654,tt0190524,6028,15,and start crying and yelling.
5655,tt0190524,6028,16,You would first be in denial... you just wouldn't jump to that conclusion.
5656,tt0190524,6028,17,Watch Jodie Foster in FLIGHTPLAN.
5657,tt0190524,6028,18,My favorite shot is the dog sitting out on the lawn with a pile of clothes and boots sitting next to him.
5658,tt0190524,6028,19,I about fell off the couch I was laughing so hard.
5659,tt0190524,6028,20,The music was so bad and so distracting.
5660,tt0190524,6028,21,"It was as if the composer was in his own world scoring his own movies. ""here's my chance to do a thriller"", ""here's my chance to do action!"""
5661,tt0190524,6028,22,STOP TELLING ME HOW TO FEEL JAMES COVELL!
5662,tt0190524,6028,23,"A good score supports what's happening on the screen... this movie needed more of an UNDER score, but instead it was as much in your face as the message was."
5663,tt0190524,6028,24,The writing was bland.
5664,tt0190524,6028,25,So was Captain Christian Kirk Cameron.
5665,tt0190524,6028,26,"Chelsea was the worse: ""you don't understand!"
5666,tt0190524,6028,27,"People are missing!""."
5667,tt0190524,6028,28,Brad Johnson was laughable.
5668,tt0190524,6028,29,"The two stand out performances came from the Anti Christ and the older guy sorry, can't remember their names In watching the ""making of"" to answer my question of ""what were they thinking..."", the producers and filmmakers and actors are just deluding themselves... saying ""we're gonna reach wide audiences"" and ""brad Johnson is amazing"" and ""this is just like a Hollywood movie""."
5669,tt0190524,6028,30,"I came to the conclusion that they just don't know what the ""heck"" they are doing."
5670,tt0190524,6028,31,I commend the effort.
5671,tt0190524,6028,32,Getting the message to a wide audience is a fantastic idea.
5672,tt0190524,6028,33,Film is the best medium possible to do that.
5673,tt0190524,6028,34,"Look at movies like WIDE AWAKE, SIGNS, CONTACT, PASSION OF Christ, even O'BROTHER, WHERE ART THOU."
5674,tt0190524,6028,35,The bottom line is that the film needed to be made by people who have talent and vision.
5675,tt0190524,6028,36,"Unfortunately, it was not."
5676,tt0190524,6029,1,"If you are wondering where many of the conspiracy theories and paranoid ideas about the the UN, Israel, and international affairs come from, look no further."
5677,tt0190524,6029,2,This isn't a supernatural Hollywood film loosely based on some biblical passage.
5678,tt0190524,6029,3,"Instead, this movie was made by a company Cloud Ten Pictures with a political and religious agenda."
5679,tt0190524,6029,4,"As a movie, the end result at times more looks like clips out of a televangelism program complete with family prayers and light breaking through church windows while harps are playing."
5680,tt0190524,6029,5,"For mainstream viewers, it may be hard to believe, but many people believe in this stuff literally, as presented in the movie."
5681,tt0190524,6029,6,"And that, perhaps, makes the movie important."
5682,tt0190524,6029,7,You probably won't find a more concise exposition of the bizarre views of a significant number of your fellow citizens.
5683,tt0190524,6029,8,"So, if you view it, view it as a social/cultural document."
5684,tt0190524,6029,9,"If you are at all media savvy, you don't need to be warned about the unsubtle attempts at propaganda and manipulation in the movie."
5685,tt0190524,6030,1,"Okay, now, I know there are millions of Americans who believe in The Rapture: that moment when all people born again in Christ will be raptured up to meet God and all the rest of humanity will be left on earth to perish in plagues and fire and the heartbreak of psoriasis as the Antichrist battles it out with Jesus in an uncharacteristically warlike mode."
5686,tt0190524,6030,2,"And I know the books were best sellers. . .among believers, anyway."
5687,tt0190524,6030,3,And I mean no disrespect to all that.
5688,tt0190524,6030,4,"But I have to say, they stuffed this movie into a sack and beat it with the Suck Stick."
5689,tt0190524,6030,5,I'm sure the books are much better.
5690,tt0190524,6030,6,Really.
5691,tt0190524,6030,7,The plot needs no reprising.
5692,tt0190524,6030,8,"If you've watched this movie, chances are you read the book."
5693,tt0190524,6030,9,"I may be one of the only people on earth who actually watched this just for the sheer bad moving making experience, and I wasn't disappointed."
5694,tt0190524,6030,10,"Especially not by Kirk Cameron, the creepy little ""Growing Pains"" gremlin, who came of age on that show, found Christ, and decided that the SHOW should reflect his Christian values."
5695,tt0190524,6030,11,"Well, Kirk, your career has gone to the dogs, but now you can be happy that you're spreading the word of God in movies so bad, they never even make it to theatrical release."
5696,tt0190524,6030,12,"Well, that's not strictly true: I guess this was the only movie ever made that went to DVD FIRST, with a voucher for a free viewing of the movie when it was briefly released in theaters!"
5697,tt0190524,6030,13,I still have the voucher!
5698,tt0190524,6030,14,How many people do you suppose showed up.
5699,tt0190524,6030,15,"I don't know about you, but it never came to my town."
5700,tt0190524,6030,16,"Of course, I live in NYC, where we Godless liberals sit around tearing pages out of the bible and use them to roll joints."
5701,tt0190524,6030,17,So there you go.
5702,tt0190524,6030,18,"In fact, I'll bet out of three million people on Manhattan Island, not one would be raptured."
5703,tt0190524,6030,19,"Check out the supplementary materials on the DVD, where you'll learn the creepy behind the scenes details of these movies. . .the CAST and CREW all must be of the same religious mindset."
5704,tt0190524,6030,20,"They don't come right out and say this, but listen closely to what the filmmakers say."
5705,tt0190524,6030,21,It's like a bunch of Pod People got together to make a Pod movie.
5706,tt0190524,6030,22,How creepazoid is that.
5707,tt0190524,6030,23,"Honestly, this stuff just preaches to the converted, doesn't it."
5708,tt0190524,6030,24,"Can you imagine anyone who DOESN'T subscribe to the whole apocalypse thing watching this, slapping his forehead and saying, ""HOLY HOOVER DAM!"
5709,tt0190524,6030,25,"I better get saved PRONTO!"""
5710,tt0190524,6030,26,"Anyhow, I'm hooked."
5711,tt0190524,6030,27,"I gotta see the rest of these Christian fiasco movies, especially the one with Gary Busey, which I think is TRIBULATIONS."
5712,tt0190524,6030,28,At least Busey has an excuse for taking the part.. . .he cracked his head on some pavement when he crashed his motorcycle.
5713,tt0190524,6030,29,Oy.
5714,tt0190524,6030,30,"Oh, and one more thing."
