"","no","Rev_ID","Sen_ID","Word","POS","aspect.category"
"3111","tt0038351",5894,9,"movie","noun","general"
"3112","tt0038351",5894,9,"doubts","noun","no"
"3113","tt0038351",5894,9,"pretense","noun","no"
"3114","tt0038351",5894,9,"nothing","noun","no"
"3115","tt0038351",5894,9,"reason","noun","no"
"3116","tt0038351",5894,10,"sergeants","noun","no"
"3117","tt0038351",5894,10,"generals","noun","no"
"3118","tt0038351",5894,10,"their wives","noun","no"
"3119","tt0038351",5894,10,"daughters","noun","no"
"3120","tt0038351",5894,10,"sons","noun","no"
"3121","tt0038351",5894,10,"Americans","noun","no"
"3122","tt0038351",5894,10,"World War II","noun","no"
"3123","tt0038351",5894,10,"disabilities","noun","no"
"3124","tt0038351",5894,10,"nightmares","noun","no"
"3125","tt0038351",5894,10,"recriminations","noun","no"
"3126","tt0038351",5894,10,"World War II","noun","no"
"3127","tt0038351",5894,10,"nobody","noun","no"
"3128","tt0038351",5894,11,"issues","noun","no"
"3129","tt0038351",5894,11,"self","noun","no"
"3130","tt0038351",5894,11,"interest","noun","no"
"3131","tt0038351",5894,12,"Frederick March","noun","cast"
"3132","tt0038351",5894,12,"Myrna Loy","noun","cast"
"3133","tt0038351",5894,13,"Dana Andrews","noun","cast"
"3134","tt0038351",5894,13,"Virginia Mayo","noun","cast"
"3135","tt0038351",5894,13,"place","noun","no"
"3136","tt0038351",5894,14,"Theresa Wright","noun","cast"
"3137","tt0038351",5894,14,"fact","noun","no"
"3138","tt0038351",5894,15,"Las","noun","no"
"3139","tt0038351",5894,15,"character","noun","cast"
"3140","tt0038351",5894,15,"Homer","noun","cast"
"3141","tt0038351",5894,15,"everyone","noun","no"
"3142","tt0038351",5894,15,"his injury","noun","no"
"3143","tt0038351",5894,15,"sense","noun","no"
"3144","tt0038351",5894,16,"reason","noun","no"
"3145","tt0038351",5894,16,"film","noun","general"
"3146","tt0038351",5894,16,"ending","noun","no"
"3147","tt0038351",5894,16,"way","noun","no"
"3148","tt0038351",5894,16,"everybody","noun","no"
"3149","tt0038351",5894,16,"beginning","noun","no"
"3150","tt0038351",5894,16,"United States","noun","no"
"3151","tt0038351",5894,16,"world overall","noun","no"
"3152","tt0038351",5894,16,"tragedy","noun","no"
"3153","tt0038351",5894,16,"WWII","noun","no"
"3154","tt0038351",5894,16,"things","noun","no"
"3155","tt0038351",5894,16,"asunder","noun","no"
"3156","tt0038351",5894,16,"stride","noun","no"
"3157","tt0038351",5894,17,"Frederick March","noun","cast"
"3158","tt0038351",5894,17,"Myrna Loy need","noun","cast"
"3159","tt0038351",5894,17,"chapter","noun","no"
"3160","tt0038351",5894,17,"their marriage","noun","no"
"3161","tt0038351",5894,17,"Homer","noun","cast"
"3162","tt0038351",5894,17,"bride","noun","no"
"3163","tt0038351",5894,17,".e","noun","no"
"3164","tt0038351",5894,17,"times","noun","no"
"3165","tt0038351",5894,17,"nurse","noun","no"
"3166","tt0038351",5894,17,"Thresa Wright","noun","cast"
"3167","tt0038351",5894,17,"involvement","noun","no"
"3168","tt0038351",5894,17,"Dana Andrews","noun","cast"
"3169","tt0038351",5894,17,"her entrance","noun","no"
"3170","tt0038351",5894,17,"adulthood","noun","no"
"3171","tt0038351",5894,17,"responsibility","noun","no"
"3172","tt0038351",5894,17,"marriage","noun","no"
"3173","tt0038351",5894,18,"car","noun","no"
"3174","tt0038351",5894,18,"your driver","noun","no"
"3175","tt0038351",5894,18,"license","noun","no"
"3176","tt0038351",5894,18,"Indianapolis","noun","no"
"3177","tt0038351",5894,19,"characters","noun","no"
"3178","tt0038351",5894,19,"movie","noun","general"
"3179","tt0038351",5894,19,"post WWII Americans","noun","no"
"3180","tt0038351",5894,19,"awakening","noun","no"
"3181","tt0038351",5894,19,"changes","noun","no"
"3182","tt0038351",5894,19,"their lives","noun","no"
"3183","tt0038351",5894,20,"luxury","noun","no"
"3184","tt0038351",5894,20,"cop aesthetic...it","noun","no"
"3185","tt0038351",5894,20,"conditions","noun","no"
"3186","tt0038351",5894,20,"way","noun","no"
"3187","tt0038351",5894,20,"choice","noun","no"
"3188","tt0038351",5894,21,"World War II","noun","no"
"3189","tt0038351",5894,22,"patterns","noun","no"
"3190","tt0038351",5894,22,"living","noun","no"
"3191","tt0038351",5894,23,"catastrophe","noun","no"
"3192","tt0038351",5894,23,"World War II","noun","no"
"3193","tt0038351",5894,23,"Americans","noun","no"
"3194","tt0038351",5894,23,"feelings","noun","no"
"3195","tt0038351",5894,23,"inadequacy","noun","no"
"3196","tt0038351",5894,24,"film","noun","general"
"3197","tt0038351",5894,24,"AFI","noun","no"
"3198","tt0038351",5894,24,"reason","noun","no"
"3199","tt0038351",5894,24,"issues","noun","no"
"3200","tt0038351",5894,24,"time","noun","no"
"3201","tt0038351",5894,24,"!.","noun","no"
"3202","tt0038351",5894,25,"Bottom line","noun","no"
"3203","tt0038351",5894,25,"movie","noun","general"
"3204","tt0038351",5894,26,"Nightmares","noun","no"
"3205","tt0038351",5894,26,"combat","noun","no"
"3206","tt0038351",5894,26,"unhappiness","noun","no"
"3207","tt0038351",5894,26,"readjustment","noun","no"
"3208","tt0038351",5894,26,"your life","noun","no"
"3209","tt0038351",5894,26,"disability","noun","no"
"3210","tt0038351",5894,26,"human","noun","no"
"3211","tt0038351",5894,26,"movies","noun","general"
"3212","tt0038351",5894,26,"television today","noun","no"
"3213","tt0038351",5894,26,"HOWEVER","noun","no"
"3214","tt0038351",5894,28,"Americans","noun","no"
"3215","tt0038351",5894,29,"REMEMBER THAT","noun","no"
"3216","tt0038351",5894,30,"Director William Wyler","noun","direction"
"3217","tt0038351",5894,30,"Americans","noun","no"
"3218","tt0038351",5894,30,"aftermath","noun","no"
"3219","tt0038351",5894,30,"WWII","noun","no"
"3220","tt0038351",5894,30,"days","noun","no"
"3221","tt0038351",5894,30,"movie industry","noun","no"
"3222","tt0038351",5894,30,"hand","noun","no"
"3223","tt0038351",5894,30,"his back","noun","no"
"3224","tt0038351",5894,31,"account","noun","no"
"3225","tt0038351",5894,31,"movie","noun","general"
"3226","tt0038351",5895,1,"years","noun","no"
"3227","tt0038351",5895,1,"DEER HUNTER","noun","no"
"3228","tt0038351",5895,1,"movie","noun","general"
"3229","tt0038351",5895,1,"meditation","noun","no"
"3230","tt0038351",5895,1,"effects","noun","general"
"3231","tt0038351",5895,1,"war","noun","no"
"3232","tt0038351",5895,1,"family","noun","no"
"3233","tt0038351",5895,1,"war heroes","noun","cast"
"3234","tt0038351",5895,1,"their wives","noun","no"
"3235","tt0038351",5895,2,"title","noun","general"
"3236","tt0038351",5895,2,"BEST YEARS","noun","no"
"3237","tt0038351",5895,2,"OUR","noun","no"
"3238","tt0038351",5895,2,"anything","noun","no"
"3239","tt0038351",5895,2,"times","noun","no"
"3240","tt0038351",5895,2,"images","noun","no"
"3241","tt0038351",5895,2,"future","noun","no"
"3242","tt0038351",5895,3,"Truly","noun","no"
"3243","tt0038351",5895,3,"cast","noun","cast"
"3244","tt0038351",5895,3,"billing","noun","no"
"3245","tt0038351",5895,3,"Myrna Loy","noun","cast"
"3246","tt0038351",5895,3,"BEST YEARS","noun","no"
"3247","tt0038351",5895,3,"OUR","noun","no"
"3248","tt0038351",5895,3,"stories","noun","story"
"3249","tt0038351",5895,3,"men","noun","no"
"3250","tt0038351",5895,4,"Al Stephenson Fredric March","noun","cast"
"3251","tt0038351",5895,4,"household","noun","no"
"3252","tt0038351",5895,4,"his sons","noun","no"
"3253","tt0038351",5895,4,"support","noun","no"
"3254","tt0038351",5895,4,"wife Milly Myrna Loy","noun","cast"
"3255","tt0038351",5895,5,"Fred Derry","noun","cast"
"3256","tt0038351",5895,5,"job","noun","no"
"3257","tt0038351",5895,5,"war veteran","noun","no"
"3258","tt0038351",5895,5,"marriage","noun","no"
"3259","tt0038351",5895,5,"Marie","noun","cast"
"3260","tt0038351",5895,5,"girl","noun","no"
"3261","tt0038351",5895,5,"life","noun","no"
"3262","tt0038351",5895,6,"Homer Parrish","noun","cast"
"3263","tt0038351",5895,6,"hand","noun","no"
"3264","tt0038351",5895,6,"problems","noun","no"
"3265","tt0038351",5895,6,"his loss","noun","no"
"3266","tt0038351",5895,6,"hands","noun","no"
"3267","tt0038351",5895,6,"war","noun","no"
"3268","tt0038351",5895,6,"world","noun","no"
"3269","tt0038351",5895,6,"girl","noun","no"
"3270","tt0038351",5895,6,"her family","noun","no"
"3271","tt0038351",5895,6,"freak","noun","no"
"3272","tt0038351",5895,6,"nature","noun","no"
"3273","tt0038351",5895,7,"hours","noun","no"
"3274","tt0038351",5895,7,"length","noun","no"
"3275","tt0038351",5895,7,"film","noun","general"
"3276","tt0038351",5895,8,"emotions","noun","general"
"3277","tt0038351",5895,8,"moments","noun","no"
"3278","tt0038351",5895,8,"plot breezes","noun","story"
"3279","tt0038351",5895,8,"nothing","noun","no"
"3280","tt0038351",5895,8,"screen","noun","general"
"3281","tt0038351",5895,8,"lack","noun","no"
"3282","tt0038351",5895,8,"editing","noun","general"
"3283","tt0038351",5895,9,"performance rings","noun","cast"
"3284","tt0038351",5895,9,"standouts","noun","no"
"3285","tt0038351",5895,9,"Dana Andrews","noun","cast"
"3286","tt0038351",5895,9,"Fred Derry","noun","cast"
"3287","tt0038351",5895,9,"Harold Russell","noun","cast"
"3288","tt0038351",5895,9,"Homer Parrish","noun","cast"
"3289","tt0038351",5895,9,"Virginia Mayo","noun","cast"
"3290","tt0038351",5895,9,"Marie Derry","noun","cast"
"3291","tt0038351",5895,10,"character","noun","cast"
"3292","tt0038351",5895,10,"her moment","noun","no"
"3293","tt0038351",5895,10,"film","noun","general"
"3294","tt0038351",5895,10,"time","noun","no"
"3295","tt0038351",5895,10,"pain","noun","no"
"3296","tt0038351",5895,10,"films","noun","general"
"3297","tt0038351",5895,10,"ones","noun","no"
"3298","tt0038351",5895,10,"World War","noun","no"
"3299","tt0038351",5895,10,"topics","noun","no"
"3300","tt0038351",5895,11,"violence","noun","no"
"3301","tt0038351",5895,11,"expressions","noun","cast"
"3302","tt0038351",5895,11,"male leads","noun","cast"
"3303","tt0038351",5895,11,"faces","noun","no"
"3304","tt0038351",5895,11,"lot","noun","no"
"3305","tt0038351",5895,11,"planes","noun","no"
"3306","tt0038351",5895,11,"junk","noun","no"
"3307","tt0038351",5895,11,"forgetfulness","noun","no"
"3308","tt0038351",5895,11,"cynicism","noun","no"
"3309","tt0038351",5895,11,"store owners who","noun","no"
"3310","tt0038351",5895,11,"men","noun","no"
"3311","tt0038351",5895,11,"battle","noun","no"
"3312","tt0038351",5895,12,"film","noun","general"
"3313","tt0038351",5895,12,"COMING HOME","noun","no"
"3314","tt0038351",5895,12,"BORN","noun","no"
"3315","tt0038351",5895,12,"FOURTH","noun","no"
"3316","tt0038351",5895,12,"JULY","noun","no"
"3317","tt0038351",5895,13,"time","noun","no"
"3318","tt0038351",5895,13,"America","noun","no"
"3319","tt0038351",5895,13,"war films","noun","general"
"3320","tt0038351",5895,13,"end","noun","no"
"3321","tt0038351",5895,13,"World War","noun","no"
"3322","tt0038351",5895,13,"necessity","noun","no"
"3323","tt0038351",5895,13,"order","noun","no"
"3324","tt0038351",5895,13,"film making","noun","direction"
"3325","tt0038351",5896,1,"things","noun","no"
"3326","tt0038351",5896,1,"Years","noun","no"
"3327","tt0038351",5896,1,"Our Lives","noun","no"
"3328","tt0038351",5896,1,"post World War II era","noun","no"
"3329","tt0038351",5896,1,"issues","noun","no"
"3330","tt0038351",5896,1,"today","noun","no"
"3331","tt0038351",5896,1,"V E","noun","no"
"3332","tt0038351",5896,1,"V J day","noun","no"
"3333","tt0038351",5896,2,"problem","noun","no"
"3334","tt0038351",5896,2,"war veterans","noun","no"
"3335","tt0038351",5896,2,"history","noun","no"
"3336","tt0038351",5896,2,"our planet","noun","no"
"3337","tt0038351",5896,3,"history","noun","no"
"3338","tt0038351",5896,3,"United States","noun","no"
"3339","tt0038351",5896,3,"America","noun","no"
"3340","tt0038351",5896,3,"its veterans","noun","no"
"3341","tt0038351",5896,3,"World War","noun","no"
"3342","tt0038351",5896,4,"GI Bill","noun","no"
"3343","tt0038351",5896,4,"Rights","noun","no"
"3344","tt0038351",5896,4,"passing","noun","no"
"3345","tt0038351",5896,4,"Years","noun","no"
"3346","tt0038351",5896,4,"Our Lives","noun","no"
"3347","tt0038351",5896,4,"piece","noun","no"
"3348","tt0038351",5896,4,"legislation","noun","no"
"3349","tt0038351",5896,4,"century","noun","no"
"3350","tt0038351",5896,5,"veterans","noun","no"
"3351","tt0038351",5896,5,"advantage","noun","no"
"3352","tt0038351",5896,5,"veterans","noun","no"
"3353","tt0038351",5896,5,"Fredric March","noun","cast"
"3354","tt0038351",5896,5,"Dana Andrews","noun","cast"
"3355","tt0038351",5896,5,"Harold Russell who you","noun","cast"
"3356","tt0038351",5896,6,"actors","noun","cast"
"3357","tt0038351",5896,6,"veterans","noun","no"
"3358","tt0038351",5896,6,"characters","noun","cast"
"3359","tt0038351",5896,6,"corner","noun","no"
"3360","tt0038351",5896,6,"USA","noun","no"
"3361","tt0038351",5896,7,"army transport plane","noun","no"
"3362","tt0038351",5896,7,"home town","noun","no"
"3363","tt0038351",5896,7,"Boone City","noun","no"
"3364","tt0038351",5896,7,"Iowa","noun","no"
"3365","tt0038351",5896,8,"War","noun","no"
"3366","tt0038351",5896,8,"leveler","noun","no"
"3367","tt0038351",5896,8,"class","noun","no"
"3368","tt0038351",5896,8,"distinction","noun","no"
"3369","tt0038351",5896,9,"Bank employee March","noun","cast"
"3370","tt0038351",5896,9,"soda jerk Andrews","noun","cast"
"3371","tt0038351",5896,9,"school football star Russell","noun","cast"
"3372","tt0038351",5896,9,"life","noun","no"
"3373","tt0038351",5896,9,"town","noun","no"
"3374","tt0038351",5896,9,"Boone City","noun","no"
"3375","tt0038351",5896,10,"war forges","noun","no"
"3376","tt0038351",5896,10,"bonds","noun","no"
"3377","tt0038351",5896,11,"March","noun","cast"
"3378","tt0038351",5896,11,"man","noun","no"
"3379","tt0038351",5896,11,"children","noun","no"
"3380","tt0038351",5896,11,"Hollywood","noun","no"
"3381","tt0038351",5896,11,"wife Myrna Loy","noun","cast"
"3382","tt0038351",5896,13,"scenes","noun","general"
"3383","tt0038351",5896,13,"drunk","noun","no"
"3384","tt0038351",5896,13,"his return","noun","no"
"3385","tt0038351",5896,13,"bit","noun","no"
"3386","tt0038351",5896,13,"liquor","noun","no"
"3387","tt0038351",5896,13,"bank officials","noun","no"
"3388","tt0038351",5896,13,"banquet","noun","no"
"3389","tt0038351",5896,13,"terms","noun","no"
"3390","tt0038351",5896,14,"his scene","noun","general"
"3391","tt0038351",5896,14,"veteran","noun","no"
"3392","tt0038351",5896,14,"sharecropper","noun","no"
"3393","tt0038351",5896,14,"bank loan","noun","no"
"3394","tt0038351",5896,14,"piece","noun","no"
"3395","tt0038351",5896,14,"land","noun","no"
"3396","tt0038351",5896,15,"March","noun","cast"
"3397","tt0038351",5896,15,"expressions","noun","cast"
"3398","tt0038351",5896,15,"man","noun","no"
"3399","tt0038351",5896,15,"pitch","noun","no"
"3400","tt0038351",5896,15,"money","noun","no"
"3401","tt0038351",5896,16,"man","noun","no"
"3402","tt0038351",5896,16,"soul","noun","no"
"3403","tt0038351",5896,17,"Best Actor Oscar","noun","cast"
"3404","tt0038351",5896,17,"film","noun","general"
"3405","tt0038351",5896,18,"Harold Russell","noun","cast"
"3406","tt0038351",5896,18,"veteran","noun","no"
"3407","tt0038351",5896,18,"his hands","noun","no"
"3408","tt0038351",5896,18,"service","noun","no"
"3409","tt0038351",5896,18,"Pacific","noun","no"
"3410","tt0038351",5896,19,"recognition Oscar","noun","no"
"3411","tt0038351",5896,19,"his performance","noun","cast"
"3412","tt0038351",5896,20,"Actor category","noun","cast"
"3413","tt0038351",5896,21,"His performance","noun","cast"
"3414","tt0038351",5896,21,"his scenes","noun","cast"
"3415","tt0038351",5896,21,"Cathy O'Donnell","noun","cast"
"3416","tt0038351",5896,21,"his sweetheart who","noun","no"
"3417","tt0038351",5896,21,"his hands","noun","no"
"3418","tt0038351",5896,21,"anything","noun","no"
"3419","tt0038351",5896,22,"Dana Andrews","noun","cast"
"3420","tt0038351",5896,22,"officer","noun","no"
"3421","tt0038351",5896,22,"bombardier","noun","no"
"3422","tt0038351",5896,22,"Army Air Corps","noun","no"
"3423","tt0038351",5896,23,"group","noun","no"
"3424","tt0038351",5896,24,"background","noun","no"
"3425","tt0038351",5896,24,"group","noun","no"
"3426","tt0038351",5896,24,"officer","noun","no"
"3427","tt0038351",5896,24,"gentleman","noun","no"
"3428","tt0038351",5896,24,"uniform","noun","no"
"3429","tt0038351",5896,25,"uniform","noun","no"
"3430","tt0038351",5896,25,"allotment checks","noun","no"
"3431","tt0038351",5896,25,"Virginia Mayo","noun","cast"
"3432","tt0038351",5896,26,"problem","noun","no"
"3433","tt0038351",5896,26,"her eyes","noun","no"
"3434","tt0038351",5896,27,"Mayo","noun","cast"
"3435","tt0038351",5896,27,"Steve Cochran","noun","cast"
"3436","tt0038351",5896,27,"Andrews","noun","cast"
"3437","tt0038351",5896,27,"fortune","noun","no"
"3438","tt0038351",5896,27,"March","noun","cast"
"3439","tt0038351",5896,27,"daughter Teresa Wright","noun","cast"
"3440","tt0038351",5896,27,"interest","noun","no"
"3441","tt0038351",5896,28,"story","noun","story"
"3442","tt0038351",5896,28,"film","noun","general"
"3443","tt0038351",5896,28,"Andrews adjustment","noun","cast"
"3444","tt0038351",5896,28,"life","noun","no"
"3445","tt0038351",5896,28,"fact","noun","no"
"3446","tt0038351",5896,28,"woman","noun","no"
"3447","tt0038351",5896,29,"veteran","noun","no"
"3448","tt0038351",5896,29,"problems","noun","no"
"3449","tt0038351",5896,29,"GI Bill","noun","cast"
"3450","tt0038351",5896,30,"Myrna Loy","noun","cast"
"3451","tt0038351",5896,30,"recognition","noun","no"
"3452","tt0038351",5896,30,"Years","noun","no"
"3453","tt0038351",5896,30,"Our Lives","noun","no"
"3454","tt0038351",5896,31,"My guess","noun","no"
"3455","tt0038351",5896,31,"her role","noun","no"
"3456","tt0038351",5896,31,"wife","noun","no"
"3457","tt0038351",5896,31,"wife roles she","noun","no"
"3458","tt0038351",5896,31,"MGM.","noun","no"
"3459","tt0038351",5896,32,"wife","noun","no"
"3460","tt0038351",5896,32,"March","noun","cast"
"3461","tt0038351",5896,32,"mother","noun","no"
"3462","tt0038351",5896,32,"Wright","noun","cast"
"3463","tt0038351",5896,32,"glue","noun","no"
"3464","tt0038351",5896,32,"family","noun","no"
"3465","tt0038351",5896,33,"Years","noun","no"
"3466","tt0038351",5896,33,"Our Lives","noun","no"
"3467","tt0038351",5896,33,"Picture","noun","no"
"3468","tt0038351",5896,33,"Sam Goldwyn","noun","cast"
"3469","tt0038351",5896,33,"Best Director","noun","direction"
"3470","tt0038351",5896,33,"William Wyler","noun","direction"
"3471","tt0038351",5896,33,"others","noun","no"
"3472","tt0038351",5896,33,"Oscars","noun","no"
"3473","tt0038351",5896,34,"success","noun","no"
"3474","tt0038351",5896,34,"film Sam Goldwyn","noun","cast"
"3475","tt0038351",5896,35,"day","noun","no"
"3476","tt0038351",5896,35,"centuries","noun","no"
"3477","tt0038351",5896,36,"hours","noun","no"
"3478","tt0038351",5896,36,"length","noun","no"
"3479","tt0038351",5896,36,"your interest wane","noun","no"
"3480","tt0038351",5896,37,"tribute","noun","no"
"3481","tt0038351",5896,37,"film","noun","general"
"3482","tt0038351",5896,37,"Frank Capra who","noun","cast"
"3483","tt0038351",5896,37,"film","noun","general"
"3484","tt0038351",5896,37,"Oscar sweepstakes","noun","no"
"3485","tt0038351",5896,37,"year","noun","no"
"3486","tt0038351",5896,37,"categories","noun","no"
"3487","tt0038351",5896,38,"his memoirs he","noun","no"
"3488","tt0038351",5896,38,"Oscars","noun","no"
"3489","tt0038351",5896,38,"year","noun","no"
"3490","tt0038351",5896,38,"his friend","noun","no"
"3491","tt0038351",5896,38,"colleague William Wyler","noun","direction"
"3492","tt0038351",5896,38,"masterpiece","noun","no"
"3493","tt0038351",5896,38,"award","noun","no"
"3494","tt0038351",5896,39,"way","noun","no"
"3495","tt0038351",5896,39,"film Capra","noun","general"
"3496","tt0038351",5896,39,"hopes","noun","no"
"3497","tt0038351",5896,39,"Life","noun","no"
"3498","tt0038351",5896,40,"Beat Years","noun","no"
"3499","tt0038351",5896,40,"Our Lives","noun","no"
"3500","tt0038351",5896,40,"praise","noun","no"
"3501","tt0038351",5897,1,"film","noun","general"
"3502","tt0038351",5897,1,"marks","noun","no"
"3503","tt0038351",5897,1,"users","noun","no"
"3504","tt0038351",5897,1,"IMDB.","noun","no"
"3505","tt0038351",5897,2,"Years","noun","no"
"3506","tt0038351",5897,2,"Their Lives","noun","no"
"3507","tt0038351",5897,2,"statement","noun","no"
"3508","tt0038351",5897,2,"veterans","noun","no"
"3509","tt0038351",5897,2,"war","noun","no"
"3510","tt0038351",5897,3,"performance","noun","cast"
"3511","tt0038351",5897,3,"Frederick March","noun","cast"
"3512","tt0038351",5897,4,"fact","noun","no"
"3513","tt0038351",5897,4,"cast shines","noun","cast"
"3514","tt0038351",5897,4,"music legend Hoagy Carmichael who","noun","music"
"3515","tt0038351",5897,4,"version","noun","no"
"3516","tt0038351",5897,4,"Lazy River","noun","no"
"3517","tt0038351",5897,5,"film","noun","general"
"3518","tt0038351",5897,5,"anyone","noun","no"
"3519","tt0038351",5897,5,"movies","noun","general"
"3520","tt0038351",5898,1,"masterpiece","noun","no"
"3521","tt0038351",5898,1,"perfection","noun","no"
"3522","tt0038351",5898,1,"art contrives","noun","no"
"3523","tt0038351",5898,1,"title","noun","general"
"3524","tt0038351",5898,1,"performance","noun","cast"
"3525","tt0038351",5898,1,"amputee Harold Russell","noun","cast"
"3526","tt0038351",5898,1,"film","noun","general"
"3527","tt0038351",5898,1,"dream","noun","no"
"3528","tt0038351",5898,1,"reality","noun","no"
"3529","tt0038351",5898,1,"world","noun","no"
"3530","tt0038351",5898,1,"engagement","noun","no"
"3531","tt0038351",5898,1,"facts","noun","no"
"3532","tt0038351",5898,1,"American life","noun","no"
"3533","tt0038351",5898,1,"audience","noun","no"
"3534","tt0038351",5898,1,"""message","noun","no"
"3535","tt0038351",5898,1,"pictures","noun","no"
"3536","tt0038351",5898,1,"preachment","noun","no"
"3537","tt0038351",5898,1,"Americans","noun","no"
"3538","tt0038351",5898,1,"their problems","noun","no"
"3539","tt0038351",5898,1,"personalas","noun","no"
"3540","tt0038351",5898,1,"picture","noun","no"
"3541","tt0038351",5898,1,"values","noun","no"
"3542","tt0038351",5898,1,"values","noun","no"
"3543","tt0038351",5898,1,"people","noun","no"
"3544","tt0038351",5898,1,"it William Wyler","noun","direction"
"3545","tt0038351",5898,1,"director","noun","direction"
"3546","tt0038351",5898,1,"winner","noun","no"
"3547","tt0038351",5898,1,"picture Oscar","noun","no"
"3548","tt0038351",5898,1,"air","noun","no"
"3549","tt0038351",5898,1,"distinction","noun","no"
"3550","tt0038351",5898,1,"melodrama","noun","no"
"3551","tt0038351",5898,1,"epic","noun","no"
"3552","tt0038351",5898,1,"Westerns","noun","no"
"3553","tt0038351",5898,2,"his distinguishing","noun","no"
"3554","tt0038351",5898,2,"style","noun","no"
"3555","tt0038351",5898,2,"his taste","noun","no"
"3556","tt0038351",5898,2,"material","noun","no"
"3557","tt0038351",5898,2,"reputation","noun","no"
"3558","tt0038351",5898,2,"artist","noun","no"
"3559","tt0038351",5898,3,"Wyler","noun","direction"
"3560","tt0038351",5898,3,"use","noun","no"
"3561","tt0038351",5898,3,"focus","noun","no"
"3562","tt0038351",5898,3,"commitment","noun","no"
"3563","tt0038351",5898,3,"content","noun","general"
"3564","tt0038351",5898,4,"film","noun","general"
"3565","tt0038351",5898,4,"story","noun","story"
"3566","tt0038351",5898,4,"men","noun","no"
"3567","tt0038351",5898,4,"home","noun","no"
"3568","tt0038351",5898,4,"war","noun","no"
"3569","tt0038351",5898,4,"community","noun","no"
"3570","tt0038351",5898,5,"heroes","noun","cast"
"3571","tt0038351",5898,5,"sergeant Fredric March","noun","cast"
"3572","tt0038351",5898,5,"family man who","noun","no"
"3573","tt0038351",5898,5,"ice","noun","no"
"3574","tt0038351",5898,5,"his family","noun","no"
"3575","tt0038351",5898,5,"Air Force captain Dana Andrews","noun","no"
"3576","tt0038351",5898,5,"wife","noun","no"
"3577","tt0038351",5898,5,"sailor Harold Russell who","noun","cast"
"3578","tt0038351",5898,5,"hands","noun","no"
"3579","tt0038351",5898,5,"service","noun","no"
"3580","tt0038351",5898,5,"hooks","noun","no"
"3581","tt0038351",5898,5,"life","noun","no"
"3582","tt0038351",5898,6,"Winner","noun","no"
"3583","tt0038351",5898,6,"Academy Awards","noun","no"
"3584","tt0038351",5898,6,"Picture","noun","general"
"3585","tt0038351",5898,6,"Years","noun","no"
"3586","tt0038351",5898,6,"Our Lives","noun","no"
"3587","tt0038351",5898,6,"motion picture","noun","general"
"3588","tt0038351",5898,6,"homecoming scenes","noun","general"
"3589","tt0038351",5898,6,"words","noun","no"
"3590","tt0038351",5898,6,"sergeant","noun","no"
"3591","tt0038351",5898,6,"wife","noun","no"
"3592","tt0038351",5898,6,"home","noun","no"
"3593","tt0038351",5898,8,"sob","noun","no"
"3594","tt0038351",5898,8,"sailor","noun","no"
"3595","tt0038351",5898,8,"mother","noun","no"
"3596","tt0038351",5898,8,"her son","noun","no"
"3597","tt0038351",5898,8,"hands","noun","no"
"3598","tt0038351",5898,9,"nothing","noun","no"
"3599","tt0038351",5898,10,"martini voice","noun","no"
"3600","tt0038351",5898,10,"Myrna Loy","noun","cast"
"3601","tt0038351",5898,10,"qualities","noun","no"
"3602","tt0038351",5898,10,"ones","noun","no"
"3603","tt0038351",5898,10,"Teresa Wright","noun","cast"
"3604","tt0038351",5898,10,"sergeant","noun","no"
"3605","tt0038351",5898,10,"daughter","noun","no"
"3606","tt0038351",5898,10,"love","noun","no"
"3607","tt0038351",5898,10,"pilot","noun","no"
"3608","tt0038351",5898,10,"Virginia Mayo","noun","cast"
"3609","tt0038351",5898,10,"wife","noun","no"
"3610","tt0038351",5898,10,"loves","noun","no"
"3611","tt0038351",5898,10,"money","noun","no"
"3612","tt0038351",5898,10,"life","noun","no"
"3613","tt0038351",5898,10,"Cathy O'Donnell","noun","cast"
"3614","tt0038351",5898,10,"sailor","noun","no"
"3615","tt0038351",5898,10,"fiancée","noun","no"
"3616","tt0038351",5898,11,"situations","noun","no"
"3617","tt0038351",5898,11,"characters","noun","cast"
"3618","tt0038351",5898,11,"example","noun","no"
"3619","tt0038351",5898,11,"quality film","noun","general"
"3620","tt0038351",5898,11,"forties","noun","no"
"3621","tt0038351",5898,11,"smiles","noun","no"
"3622","tt0038351",5898,11,"tears","noun","no"
"3623","tt0038351",5898,11,"film","noun","general"
"3624","tt0038351",5898,11,"subject","noun","no"
"3625","tt0038351",5899,1,"movie","noun","general"
"3626","tt0038351",5899,1,"time","noun","no"
"3627","tt0038351",5899,1,"TV","noun","no"
"3628","tt0038351",5899,2,"film","noun","general"
"3629","tt0038351",5899,3,"men","noun","no"
"3630","tt0038351",5899,3,"home","noun","no"
"3631","tt0038351",5899,3,"war","noun","no"
"3632","tt0038351",5899,3,"life","noun","no"
"3633","tt0038351",5899,3,"difficulty","noun","no"
"3634","tt0038351",5899,4,"lives","noun","no"
"3635","tt0038351",5899,4,"war Executive Banker","noun","no"
"3636","tt0038351",5899,4,"army","noun","no"
"3637","tt0038351",5899,4,"soda jerk","noun","no"
"3638","tt0038351",5899,4,"Air Force Captain","noun","no"
"3639","tt0038351",5899,4,"High School Football hero","noun","no"
"3640","tt0038351",5899,4,"his arms","noun","no"
"3641","tt0038351",5899,4,"battleand","noun","no"
